step,loss,mig,sap,hsic,max_corr,quasi_ok
100,887.4452514648438,0.04784459749279248,0.0,0.051284849643707275,0.9999790787696838,False
200,967.3855590820312,0.07508866983558726,0.0,0.10361539572477341,0.9998040199279785,False
300,913.5719604492188,0.05221928104246938,0.0024999999999999996,0.11192785203456879,0.9996031522750854,False
400,872.8546142578125,0.055338830955129814,0.0,0.0919644683599472,0.9998239874839783,False
500,826.9464111328125,0.04945933990444098,0.0013157894736842088,0.11218035966157913,0.9995590448379517,False
600,894.8489990234375,0.049584459972459506,0.0013157894736842118,0.10790285468101501,0.9995256662368774,False
700,844.123779296875,0.032166350733181304,0.0012820512820512831,0.12039210647344589,0.9998829960823059,False
800,809.2191772460938,0.04123647040903473,0.0012500000000000011,0.12825225293636322,0.9997820854187012,False
900,854.5276489257812,0.037949606332999694,0.0,0.11449763178825378,0.9999340772628784,False
1000,845.2091064453125,0.054631670139720145,0.0024999999999999996,0.12581616640090942,0.9999173879623413,False
1100,885.6644287109375,0.06512625096519051,0.0026315789473684206,0.11954966932535172,0.9999082684516907,False
1200,925.87646484375,0.04471359521940007,0.0013157894736842088,0.14070367813110352,0.9999472498893738,False
1300,804.7437744140625,0.06126051013476963,0.0025641025641025637,0.1280590444803238,0.999938428401947,False
1400,759.4979858398438,0.0743499245342621,0.007894736842105265,0.126116544008255,0.9999387264251709,False
1500,709.2774047851562,0.06564214785139152,0.0025641025641025637,0.1496739536523819,0.9999369382858276,False
1600,852.3211669921875,0.050950510638096594,0.003846153846153841,0.13011711835861206,0.999940037727356,False
1700,907.2718505859375,0.04805992797041692,0.0038461538461538438,0.12279760092496872,0.9998992681503296,False
1800,821.1741943359375,0.03937246390469196,0.0,0.12752731144428253,0.9999294281005859,False
1900,746.3595581054688,0.040041150594200235,0.0012499999999999983,0.14738653600215912,0.9999532103538513,False
2000,839.463134765625,0.038606261233948724,0.0,0.13325423002243042,0.9999372959136963,False
2100,833.9422607421875,0.04168793271306844,0.0013157894736842088,0.14001990854740143,0.9998791217803955,False
2200,800.176025390625,0.03726482390667274,0.003947368421052633,0.14554892480373383,0.9998634457588196,False
2300,782.4730224609375,0.043825685381200775,0.003846153846153847,0.1385972797870636,0.9998038411140442,False
2400,747.768798828125,0.03952590920002597,0.007142857142857146,0.12688420712947845,0.9997311234474182,False
2500,878.7882690429688,0.07060081862334622,0.0,0.13089893758296967,0.9995815753936768,False
2600,729.5777587890625,0.03810100661928977,0.0,0.14140646159648895,0.9986913204193115,False
2700,682.3292236328125,0.039812090712114646,0.0012500000000000011,0.11666514724493027,0.9970917105674744,False
2800,689.95751953125,0.04252722769481743,0.0013513513513513525,0.12554298341274261,0.9957788586616516,False
2900,723.3744506835938,0.0448822854913928,0.007692307692307691,0.1165308803319931,0.9955771565437317,False
3000,605.3256225585938,0.037890907080615606,0.014102564102564105,0.11722412705421448,0.993317723274231,False
3100,723.2709350585938,0.037655940958872,0.0026315789473684236,0.13425065577030182,0.9954882264137268,False
3200,735.5801391601562,0.06027112842870661,0.0025641025641025663,0.09549906104803085,0.995500922203064,False
3300,658.757568359375,0.057918881094368595,0.0013157894736842088,0.0996408760547638,0.9920589923858643,False
3400,661.8662719726562,0.07699813101147147,0.0025641025641025637,0.10669007897377014,0.9903362989425659,False
3500,674.8463745117188,0.04832837466763342,0.011842105263157899,0.10852368921041489,0.990644633769989,False
3600,653.4228515625,0.06809887590329795,0.0,0.09559981524944305,0.9917163848876953,False
3700,722.23193359375,0.06520304527454056,0.0026315789473684236,0.10747984051704407,0.9879987835884094,False
3800,616.3599243164062,0.0538291145020443,0.007692307692307691,0.09407513588666916,0.9941877722740173,False
3900,614.216552734375,0.06377450176640838,0.0025641025641025637,0.09622356295585632,0.9888468980789185,False
4000,823.491943359375,0.06087257719004553,0.0013157894736842088,0.0955231785774231,0.9903146028518677,False
4100,620.4497680664062,0.060623423352687,0.005128205128205127,0.10032486170530319,0.9852921962738037,False
4200,657.0586547851562,0.05500067849061746,0.005128205128205127,0.09139738976955414,0.9870064854621887,False
4300,646.0457153320312,0.06419395520206925,0.0038461538461538438,0.09073896706104279,0.9863823652267456,False
4400,649.2988891601562,0.047813594525757376,0.0,0.09654673933982849,0.9629894495010376,False
4500,613.8601684570312,0.05005581921237859,0.0,0.09557049721479416,0.97968590259552,False
4600,621.3515625,0.05475806908910695,0.011111111111111108,0.10190922021865845,0.9494835138320923,False
4700,640.0921630859375,0.06614240751232758,0.00625,0.08623617887496948,0.9825937747955322,False
4800,639.10693359375,0.05565563935751636,0.0038461538461538438,0.09536390751600266,0.9564015865325928,False
4900,647.8511962890625,0.05913347928067575,0.0025641025641025637,0.092769093811512,0.9591406583786011,False
5000,617.9016723632812,0.06029012283923066,0.002702702702702702,0.10260125994682312,0.9665308594703674,False
5100,615.1600341796875,0.07451087325371801,0.0,0.09430791437625885,0.9910985231399536,False
5200,707.6069946289062,0.07858627032997814,0.007499999999999998,0.09572723507881165,0.961311936378479,False
5300,677.8150634765625,0.07358841662731896,0.0,0.08267926424741745,0.9463669061660767,False
5400,562.9503173828125,0.08048063677089841,0.0025641025641025637,0.1101779192686081,0.9366786479949951,False
5500,725.33544921875,0.06757735023410483,0.002702702702702702,0.0809248834848404,0.9987501502037048,False
5600,606.1392822265625,0.06340094641659746,0.005128205128205127,0.09520720690488815,0.9717575311660767,False
5700,668.462158203125,0.06804792136793002,0.0,0.09516286104917526,0.9429322481155396,False
5800,724.7476806640625,0.07999428668159643,0.0012820512820512831,0.08617471903562546,0.9490129947662354,False
5900,586.1337890625,0.058689757085099194,0.0025641025641025637,0.09269969165325165,0.991851806640625,False
6000,639.99951171875,0.051346281950492456,0.0012820512820512803,0.0959298387169838,0.9775327444076538,False
6100,672.1592407226562,0.07972755750564438,0.007499999999999995,0.08501099050045013,0.9476343989372253,False
6200,529.59619140625,0.0634796711151753,0.0013513513513513525,0.08734160661697388,0.9517068266868591,False
6300,638.9632568359375,0.0722589403665213,0.010810810810810808,0.07989749312400818,0.9363901615142822,False
6400,530.4624633789062,0.06205528512532675,0.0055555555555555575,0.08327682316303253,0.9827443361282349,False
6500,625.31103515625,0.0538941943822653,0.003947368421052633,0.09301504492759705,0.9498904943466187,False
6600,557.0806274414062,0.05598646381605863,0.0,0.08989168703556061,0.9690424203872681,False
6700,585.7759399414062,0.0386280075764857,0.009210526315789473,0.09222002327442169,0.9536031484603882,False
6800,627.7861328125,0.05092378764298317,0.002702702702702702,0.0996081754565239,0.9530932903289795,False
6900,672.288818359375,0.04794237174172319,0.007500000000000004,0.0837533101439476,0.9916137456893921,False
7000,638.927734375,0.07190104233615555,0.005128205128205127,0.08321277797222137,0.9715671539306641,False
7100,583.2514038085938,0.07475775217525986,0.0012820512820512831,0.09401218593120575,0.9545596837997437,False
7200,593.8845825195312,0.06477928916266508,0.0012820512820512831,0.08577080816030502,0.9336742162704468,False
7300,644.326904296875,0.07047994917914482,0.0038461538461538438,0.08008690923452377,0.9880128502845764,False
7400,669.1480102539062,0.0764045091157869,0.0025641025641025637,0.09912257641553879,0.9756313562393188,False
7500,622.6293334960938,0.07013397171615335,0.008974358974358974,0.08624812960624695,0.994125247001648,False
7600,590.2017822265625,0.0694938406937465,0.0025641025641025637,0.08800646662712097,0.9484567642211914,False
7700,631.0001220703125,0.07636945704490028,0.009210526315789473,0.08922240138053894,0.9925538897514343,False
7800,574.7156982421875,0.07156556955164517,0.003947368421052629,0.08589701354503632,0.9411665201187134,False
7900,659.1145629882812,0.057095592565334086,0.0012820512820512831,0.08076541125774384,0.9865983724594116,False
8000,606.3501586914062,0.05163752729132714,0.003947368421052633,0.08314135670661926,0.9826380014419556,False
8100,655.1838989257812,0.06821055065404849,0.008974358974358974,0.08454287052154541,0.9995951652526855,False
8200,560.8903198242188,0.07896703576766897,0.003846153846153847,0.09043000638484955,0.998626708984375,False
8300,615.3530883789062,0.0613350842829417,0.0013157894736842118,0.09110716730356216,0.9990224242210388,False
8400,634.5562744140625,0.06772932738181109,0.004054054054054054,0.08329642564058304,0.9841744899749756,False
8500,598.355712890625,0.04328301974106303,0.0012499999999999983,0.0868404284119606,0.9320679903030396,False
8600,554.8126831054688,0.0975317230909388,0.009459459459459462,0.08126022666692734,0.9929544925689697,False
8700,582.1257934570312,0.060593224790560764,0.0013157894736842088,0.08590634167194366,0.9576728343963623,False
8800,626.927734375,0.06607708368947308,0.0,0.07615633308887482,0.9543755650520325,False
8900,522.3553466796875,0.0790541265988054,0.005714285714285713,0.09757518023252487,0.9625982046127319,False
9000,626.9721069335938,0.06186047053126603,0.003947368421052635,0.08099130541086197,0.9571413993835449,False
9100,685.2575073242188,0.05888252716818407,0.007692307692307694,0.08514801412820816,0.9969677925109863,False
9200,584.2531127929688,0.06092274015421227,0.0012820512820512803,0.088768370449543,0.9731311798095703,False
9300,598.9713134765625,0.05034418993477754,0.005263157894736841,0.08599971234798431,0.9920000433921814,False
9400,644.2891845703125,0.06501972691252791,0.0,0.07825002074241638,0.9236083030700684,False
9500,550.2650756835938,0.07046849327420747,0.0013513513513513525,0.08105244487524033,0.992118239402771,False
9600,551.2303466796875,0.06999830879384136,0.00641025641025641,0.07743311673402786,0.9706264734268188,False
9700,621.9376220703125,0.05472149499066532,0.007352941176470588,0.08131642639636993,0.956368088722229,False
9800,574.5567626953125,0.08677264881658188,0.005128205128205127,0.08235333859920502,0.9942542314529419,False
9900,604.7022705078125,0.094899492403567,0.0,0.08625438064336777,0.9589414596557617,False
10000,540.1490478515625,0.048125988873541845,0.002702702702702705,0.08268523216247559,0.947575032711029,False
10100,611.5470581054688,0.07657228920295515,0.0037500000000000007,0.08091739565134048,0.9828667640686035,False
10200,562.5936279296875,0.07141911796784636,0.004999999999999999,0.08726097643375397,0.968824565410614,False
10300,551.074951171875,0.07455121587803434,0.0012820512820512803,0.09281348437070847,0.9537109136581421,False
10400,588.30859375,0.050094156991121776,0.014473684210526314,0.07671546936035156,0.9787652492523193,False
10500,580.7683715820312,0.061979054684410395,0.009210526315789473,0.08121126890182495,0.9949250221252441,False
10600,559.0509643554688,0.05663430878064446,0.009210526315789476,0.09388317167758942,0.9864459037780762,False
10700,553.9677124023438,0.0888834075670932,0.003846153846153847,0.08544588834047318,0.9804964065551758,False
10800,556.230224609375,0.05369058881258415,0.0012820512820512803,0.08774253726005554,0.9601113796234131,False
10900,607.305419921875,0.05387956165082832,0.0025000000000000022,0.08407365530729294,0.9994460940361023,False
11000,583.2028198242188,0.060646265927123945,0.0,0.08245924115180969,0.9797410368919373,False
11100,652.1329956054688,0.060566680380648164,0.0026315789473684206,0.0857187807559967,0.9887615442276001,False
11200,631.1287841796875,0.0728509967897515,0.0012820512820512831,0.07830291241407394,0.9690132737159729,False
11300,635.9874267578125,0.05025801473679318,0.0,0.09282861649990082,0.9738768339157104,False
11400,663.3229370117188,0.049310245816922504,0.007894736842105265,0.08059355616569519,0.9713870286941528,False
11500,623.3812866210938,0.049826501787074644,0.01891891891891892,0.07521271705627441,0.9652183651924133,False
11600,611.7572021484375,0.0761458954068182,0.003846153846153847,0.08381431549787521,0.9802884459495544,False
11700,562.8004760742188,0.041646834028453004,0.0025641025641025663,0.0748198851943016,0.9666380882263184,False
11800,577.4869995117188,0.0727011382365764,0.003846153846153847,0.07921668887138367,0.9827588200569153,False
11900,610.6675415039062,0.05080116313683888,0.0,0.07781139761209488,0.989608645439148,False
12000,544.0755004882812,0.06518768624473396,0.020512820512820513,0.08095789700746536,0.9767084717750549,False
12100,603.626220703125,0.07284399277351977,0.009210526315789468,0.0861365869641304,0.9832119345664978,False
12200,607.3908081054688,0.050524288751057314,0.0,0.0956636443734169,0.9903168678283691,False
12300,633.520263671875,0.07539707516740882,0.007692307692307696,0.0798482671380043,0.9697738289833069,False
12400,587.877685546875,0.059433345636839496,0.0026315789473684175,0.08319711685180664,0.9656662940979004,False
12500,593.70751953125,0.06938350252845084,0.004054054054054052,0.07536769658327103,0.9671728610992432,False
12600,615.827392578125,0.08744873228217719,0.0,0.08923767507076263,0.972783625125885,False
12700,586.2313232421875,0.07159735647454794,0.0,0.08696166425943375,0.9785898923873901,False
12800,612.9755859375,0.07300905016439625,0.0012500000000000011,0.07948736846446991,0.9815636873245239,False
12900,563.819580078125,0.07998230809856086,0.0051282051282051325,0.08078521490097046,0.9839320778846741,False
13000,617.606201171875,0.0981800967943397,0.0,0.08591077476739883,0.9816322326660156,False
13100,571.7776489257812,0.06278831678190079,0.0,0.07761699706315994,0.9795603156089783,False
13200,582.1415405273438,0.06340904701810142,0.0075000000000000015,0.07966326177120209,0.9886155128479004,False
13300,604.0479736328125,0.05975643166747052,0.015384615384615387,0.07431022077798843,0.9923029541969299,False
13400,544.845703125,0.06708399312145992,0.0012820512820512831,0.08348172158002853,0.9917111396789551,False
13500,596.0191650390625,0.05550407297550262,0.00512820512820513,0.08139929920434952,0.9875040054321289,False
13600,571.1212158203125,0.07088739427698343,0.0012820512820512803,0.07870761305093765,0.9872171878814697,False
13700,580.8096313476562,0.07139357639053562,0.013888888888888892,0.08132557570934296,0.9924322366714478,False
13800,628.061279296875,0.08754172048192892,0.006578947368421052,0.09098652005195618,0.9797170758247375,False
13900,557.3605346679688,0.04092168962248563,0.0,0.07545917481184006,0.988084077835083,False
14000,574.5938720703125,0.07536530192246989,0.007894736842105265,0.08806699514389038,0.9806193113327026,False
14100,550.3484497070312,0.0766858889563162,0.003846153846153847,0.08148301392793655,0.989506721496582,False
14200,607.3338012695312,0.066378828546244,0.0026315789473684236,0.07246251404285431,0.9891319274902344,False
14300,535.1241455078125,0.07948063627059014,0.010810810810810808,0.07661271095275879,0.9917884469032288,False
14400,553.8558959960938,0.06933750067814437,0.002702702702702705,0.0859844982624054,0.9845625162124634,False
14500,586.0786743164062,0.05320135559506701,0.002702702702702702,0.07903622835874557,0.9744100570678711,False
14600,609.9684448242188,0.09025493989542904,0.0012500000000000011,0.08327098190784454,0.9797052145004272,False
14700,603.4107055664062,0.06258773678582427,0.0012820512820512803,0.08319953083992004,0.9919805526733398,False
14800,641.5557861328125,0.05162496411832699,0.0013157894736842118,0.08063404262065887,0.9903649091720581,False
14900,588.9955444335938,0.049240477442184565,0.003947368421052629,0.08144247531890869,0.9847770929336548,False
15000,551.0309448242188,0.07952032160916588,0.01,0.07742325216531754,0.9814839363098145,False
15100,564.7207641601562,0.05804701400421597,0.00641025641025641,0.08112530410289764,0.9752491116523743,False
15200,545.271240234375,0.09281120663708632,0.02222222222222222,0.07783259451389313,0.9816503524780273,False
15300,576.714599609375,0.06322035337587872,0.003846153846153847,0.08592057228088379,0.9865237474441528,False
15400,619.8765869140625,0.07075380029705472,0.0026315789473684175,0.07707496732473373,0.9816575050354004,False
15500,560.1178588867188,0.06411911550460045,0.008974358974358974,0.08377280831336975,0.9958872199058533,False
15600,624.5938110351562,0.05528032935432786,0.005128205128205127,0.08225420117378235,0.993681788444519,False
15700,568.908447265625,0.06196508321471365,0.0025641025641025663,0.08340559154748917,0.9848400354385376,False
15800,603.6307983398438,0.05334969555927838,0.006756756756756757,0.0785917118191719,0.9972736239433289,False
15900,608.05322265625,0.06837326864913207,0.0038461538461538438,0.07953949272632599,0.9911234974861145,False
16000,502.9375,0.06511897827876258,0.0025641025641025637,0.0736224427819252,0.9854558706283569,False
16100,533.2626342773438,0.057012410927712795,0.006756756756756757,0.08675426244735718,0.9711968898773193,False
16200,547.2670288085938,0.059439237035075435,0.0012820512820512803,0.07934851944446564,0.9796638488769531,False
16300,556.3909301757812,0.06653112642395095,0.005263157894736841,0.08341670036315918,0.9875739812850952,False
16400,590.4389038085938,0.05883871752616812,0.005128205128205124,0.07891550660133362,0.9827192425727844,False
16500,588.9825439453125,0.04649633259481135,0.0012500000000000011,0.08550234884023666,0.9976032972335815,False
16600,584.49267578125,0.06026924598230081,0.0,0.07837886363267899,0.9664235711097717,False
16700,527.136962890625,0.05336079002055355,0.0,0.0752715915441513,0.9910770058631897,False
16800,627.1671142578125,0.057449193960576454,0.008823529411764704,0.09399648010730743,0.9798425436019897,False
16900,504.8246154785156,0.061510020462599756,0.0012820512820512803,0.08221124112606049,0.9566664695739746,False
17000,567.789794921875,0.041757653618857034,0.0013157894736842088,0.08203666657209396,0.9780749082565308,False
17100,543.64208984375,0.058411974576194556,0.0025641025641025637,0.08141890168190002,0.983664870262146,False
17200,624.9552612304688,0.0805267342906981,0.01805555555555556,0.0713876336812973,0.9955326914787292,False
17300,562.0809326171875,0.05644008156603432,0.006578947368421052,0.08119126409292221,0.9977394342422485,False
17400,565.2637329101562,0.07020720821326709,0.007894736842105265,0.0749744325876236,0.9717897772789001,False
17500,526.0839233398438,0.06411430955713057,0.0,0.07816954702138901,0.973410427570343,False
17600,596.3942260742188,0.07450271349989868,0.0024999999999999996,0.08187636733055115,0.9820938110351562,False
17700,534.3348388671875,0.05986222106536311,0.0013157894736842118,0.0815877839922905,0.9914023876190186,False
17800,534.3932495117188,0.07900754366324293,0.0,0.07667374610900879,0.9830536842346191,False
17900,542.6866455078125,0.05923073091852029,0.0075000000000000015,0.07437866926193237,0.9931640625,False
18000,564.0291748046875,0.06182285319002728,0.010526315789473682,0.07341457903385162,0.9842580556869507,False
18100,610.204833984375,0.05109364263133469,0.0012820512820512803,0.07451985031366348,0.9942308664321899,False
18200,624.561279296875,0.08334044317324446,0.004999999999999999,0.07333812117576599,0.9945405125617981,False
18300,492.7254638671875,0.06116366952361558,0.0,0.07449209690093994,0.9948656558990479,False
18400,576.5430297851562,0.05710898566169925,0.0,0.07429449260234833,0.9981727600097656,False
18500,623.8406982421875,0.05043274940687327,0.0012820512820512831,0.0750129371881485,0.9852177500724792,False
18600,542.885986328125,0.045287523162158325,0.0,0.07477501034736633,0.9806619882583618,False
18700,643.9814453125,0.058989102215871336,0.007692307692307694,0.08621319383382797,0.9908400177955627,False
18800,567.8206176757812,0.058286305384615905,0.0054054054054054074,0.06993032991886139,0.9753687381744385,False
18900,563.67138671875,0.05970980868157396,0.0013157894736842118,0.07828810065984726,0.9697244167327881,False
19000,585.226806640625,0.04879949499462237,0.0,0.07092009484767914,0.9920670390129089,False
19100,524.1688842773438,0.040619649119649506,0.02236842105263158,0.08317498862743378,0.9860236644744873,False
19200,594.0709228515625,0.06634766870102426,0.006249999999999997,0.07760125398635864,0.9970903992652893,False
19300,558.8005981445312,0.06553783848462122,0.003947368421052633,0.0747801885008812,0.9527437686920166,False
19400,632.4202270507812,0.059766657022743135,0.004054054054054052,0.07117322832345963,0.9889953136444092,False
19500,645.501708984375,0.05678030464575977,0.003846153846153847,0.08322637528181076,0.976753830909729,False
19600,569.8145751953125,0.03843253946077571,0.004054054054054054,0.08066648989915848,0.9755362868309021,False
19700,575.9050903320312,0.06692525162447611,0.0,0.08667613565921783,0.9729878306388855,False
19800,633.2529907226562,0.06527105956469469,0.0055555555555555575,0.07460182160139084,0.9859813451766968,False
19900,605.8225708007812,0.05864405634058864,0.0,0.08978566527366638,0.9755003452301025,False
20000,596.2817993164062,0.054005497769823996,0.0,0.07543887197971344,0.9812768697738647,False
20100,618.0393676757812,0.048523520315714164,0.002777777777777777,0.0729648619890213,0.9854894280433655,False
20200,546.3096923828125,0.050768963568126595,0.00138888888888889,0.07660903036594391,0.9958964586257935,False
20300,513.478759765625,0.056434408111933725,0.0,0.07268226146697998,0.9676005840301514,False
20400,585.7552490234375,0.06795067179171671,0.0051282051282051325,0.0747918114066124,0.9655577540397644,False
20500,532.1644897460938,0.04019631612111194,0.006578947368421052,0.08171533048152924,0.9868834614753723,False
20600,573.517578125,0.059174543036066084,0.003846153846153847,0.06444600224494934,0.9916124939918518,False
20700,564.390869140625,0.05837585597918872,0.008108108108108107,0.07157247513532639,0.9887669086456299,False
20800,544.6832275390625,0.03945868849244399,0.0026315789473684175,0.07817832380533218,0.9828050136566162,False
20900,583.7418212890625,0.04843700208683641,0.0038461538461538438,0.08684474229812622,0.9795393943786621,False
21000,642.7371215820312,0.07222627227091649,0.006410256410256407,0.07232917100191116,0.9846435785293579,False
21100,557.3783569335938,0.0677297718000614,0.00512820512820513,0.07630624622106552,0.983052134513855,False
21200,535.9444580078125,0.07327776998570212,0.00641025641025641,0.0870705172419548,0.9750522375106812,False
21300,601.1500854492188,0.05936232521428494,0.0013157894736842088,0.065671905875206,0.9833619594573975,False
21400,585.8612670898438,0.04028663888468324,0.0,0.07204726338386536,0.9879013895988464,False
21500,550.2990112304688,0.04827879639238332,0.01,0.08163222670555115,0.9776203036308289,False
21600,592.5421142578125,0.04698588409444083,0.0075000000000000015,0.07944769412279129,0.9990615844726562,False
21700,531.701904296875,0.05456669310980379,0.00641025641025641,0.075493223965168,0.9696471691131592,False
21800,568.5457153320312,0.06496224972608051,0.0,0.08608552068471909,0.9556574821472168,False
21900,530.9093017578125,0.061898767153153234,0.0012820512820512831,0.07298548519611359,0.9898948073387146,False
22000,548.889404296875,0.058491666881651555,0.0012820512820512803,0.07370085269212723,0.9793751835823059,False
22100,581.3320922851562,0.0716866589334952,0.0025641025641025663,0.07771444320678711,0.9684290885925293,False
22200,580.5145874023438,0.051436768370781295,0.005263157894736838,0.07919806241989136,0.9629526734352112,False
22300,551.1189575195312,0.08065932671585843,0.0025641025641025637,0.0758945420384407,0.9918286800384521,False
22400,574.7621459960938,0.06004431397280313,0.00657894736842105,0.07009029388427734,0.9935814142227173,False
22500,630.0880737304688,0.05079116018020823,0.00138888888888889,0.07247746735811234,0.9851481914520264,False
22600,557.775634765625,0.06537784912236928,0.0025000000000000022,0.07135122269392014,0.9853534698486328,False
22700,623.9107666015625,0.060791263543757676,0.0064102564102564135,0.07720369100570679,0.9769550561904907,False
22800,569.4041748046875,0.0541601885681746,0.0,0.07235371321439743,0.993294358253479,False
22900,586.4931030273438,0.06664180094152661,0.007894736842105262,0.07595361024141312,0.9814654588699341,False
